timestamp,open,high,low,close
1409529600000,1286.984,1286.984,1286.892,1286.892
1409529660000,1286.892,1286.905,1286.892,1286.905
1409529720000,1287.019,1287.019,1286.894,1286.915
1409529780000,1286.875,1287.014,1286.841,1286.992
1409529840000,1286.981,1286.992,1286.892,1286.965
1409529900000,1286.965,1287.355,1286.965,1287.113
1409529960000,1287.102,1287.116,1287.064,1287.116
1409530020000,1287.112,1287.112,1286.966,1286.966
1409530080000,1286.992,1286.992,1286.866,1286.915
1409530140000,1286.866,1286.926,1286.786,1286.861
1409530200000,1286.821,1286.876,1286.821,1286.865
1409530260000,1286.842,1286.842,1286.726,1286.726
1409530320000,1286.702,1287.067,1286.702,1287.007
1409530380000,1287.017,1287.057,1286.988,1287.057
1409530440000,1287.052,1287.216,1286.992,1287.167
1409530500000,1287.153,1287.166,1287.151,1287.166
1409530560000,1287.141,1287.156,1287.027,1287.156
1409530620000,1287.092,1287.392,1287.066,1287.384
1409530680000,1287.387,1287.592,1287.086,1287.186
1409530740000,1287.186,1287.392,1287.186,1287.301
1409530800000,1287.301,1287.375,1287.275,1287.286
1409530860000,1287.251,1287.251,1287.076,1287.076
1409530920000,1287.092,1287.325,1287.092,1287.276
1409530980000,1287.202,1287.386,1287.176,1287.302
1409531040000,1287.252,1287.252,1287.026,1287.026
1409531100000,1287.03,1287.076,1286.745,1286.776
1409531160000,1286.746,1286.826,1286.63,1286.745
1409531220000,1286.745,1286.892,1286.745,1286.876
1409531280000,1286.842,1286.842,1286.676,1286.701
1409531340000,1286.715,1286.802,1286.576,1286.588
1409531400000,1286.588,1286.978,1286.587,1286.978
1409531460000,1286.941,1286.941,1286.766,1286.766
1409531520000,1286.786,1286.797,1286.466,1286.466
1409531580000,1286.511,1286.511,1286.5,1286.5
1409531640000,1286.501,1286.616,1286.465,1286.591
1409531700000,1286.591,1286.615,1286.491,1286.491
1409531760000,1286.475,1286.491,1286.475,1286.475
1409531820000,1286.571,1286.571,1286.526,1286.566
1409531880000,1286.659,1286.659,1286.659,1286.659
1409531940000,1286.659,1286.695,1286.592,1286.592
1409532000000,1286.615,1286.686,1286.615,1286.666
1409532060000,1286.641,1286.641,1286.606,1286.616
1409532120000,1286.592,1286.642,1286.566,1286.576
1409532180000,1286.596,1286.666,1286.596,1286.615
1409532240000,1286.656,1286.666,1286.615,1286.662
1409532300000,1286.663,1286.663,1286.567,1286.661
1409532360000,1286.646,1286.646,1286.567,1286.567
1409532420000,1286.609,1286.651,1286.609,1286.651
1409532480000,1286.65,1286.651,1286.65,1286.651
1409532540000,1286.65,1286.651,1286.236,1286.256
1409532600000,1286.256,1286.335,1286.256,1286.281
1409532660000,1286.251,1286.276,1286.215,1286.236
1409532720000,1286.237,1286.267,1286.202,1286.216
1409532780000,1286.237,1286.237,1286.166,1286.166
1409532840000,1286.176,1286.176,1286.076,1286.167
1409532900000,1286.217,1286.301,1286.217,1286.281
1409532960000,1286.301,1286.302,1286.266,1286.268
1409533020000,1286.3,1286.301,1286.275,1286.279
1409533080000,1286.3,1286.301,1286.3,1286.3
1409533140000,1286.301,1286.301,1286.189,1286.208
1409533200000,1286.228,1286.79,1286.228,1286.479
1409533260000,1286.369,1286.46,1286.07,1286.07
1409533320000,1286.024,1286.042,1285.871,1285.961
1409533380000,1285.882,1285.912,1285.791,1285.824
1409533440000,1285.814,1285.823,1285.729,1285.774
1409533500000,1285.692,1285.692,1285.449,1285.521
1409533560000,1285.521,1285.521,1285.252,1285.263
1409533620000,1285.291,1285.291,1285.256,1285.274
1409533680000,1285.263,1285.307,1285.263,1285.279
1409533740000,1285.295,1285.742,1285.287,1285.692
1409533800000,1285.692,1285.882,1285.691,1285.856
1409533860000,1285.877,1285.88,1285.474,1285.485
1409533920000,1285.485,1285.634,1285.485,1285.624
1409533980000,1285.591,1285.673,1285.591,1285.673
1409534040000,1285.694,1285.714,1285.6,1285.699
1409534100000,1285.713,1285.714,1285.688,1285.702
1409534160000,1285.704,1285.776,1285.689,1285.776
1409534220000,1285.796,1285.801,1285.773,1285.773
1409534280000,1285.76,1285.772,1285.76,1285.765
1409534340000,1285.771,1285.771,1285.763,1285.771
1409534400000,1285.761,1285.761,1285.672,1285.672
1409534460000,1285.712,1285.712,1285.572,1285.572
1409534520000,1285.591,1285.811,1285.591,1285.791
1409534580000,1285.78,1285.78,1285.681,1285.711
1409534640000,1285.661,1285.702,1285.612,1285.612
1409534700000,1285.622,1285.692,1285.572,1285.692
1409534760000,1285.681,1285.702,1285.681,1285.692
1409534820000,1285.701,1285.701,1285.671,1285.671
1409534880000,1285.75,1285.751,1285.681,1285.681
